,customerId,churnPrediction
5852,3398-ZOUAA,Yes
5853,9114-VEPUF,No
5854,7876-BEUTG,No
5855,2338-BQEZT,No
5856,9873-MNDKV,No
5857,0378-NHQXU,Yes
5858,8241-JUIQO,No
5859,2194-IIQOF,No
5860,4512-ZUIYL,Yes
5861,9631-RXVJM,No
5862,9584-EXCDZ,No
5863,7969-AULMZ,Yes
5864,5093-FEGLU,No
5865,2621-UDNLU,No
5866,7526-IVLYU,No
5867,2428-HYUNX,No
5868,9214-EKVXR,Yes
5869,3410-MHHUM,No
5870,0568-ONFPC,No
5871,0733-VUNUW,No
5872,4550-EVXNY,Yes
5873,2122-YWVYA,No
5874,2968-SSGAA,Yes
5875,2296-DKZFP,No
5876,4844-JJWUY,Yes
5877,6777-TGHTM,No
5878,8909-BOLNL,No
5879,6603-YRDCJ,No
5880,3538-WZPHD,Yes
5881,3229-USWAR,No
5882,2138-VFAPZ,No
5883,6131-JLWZM,No
5884,4785-QRJHC,No
5885,0269-XFESX,No
5886,1709-EJDOX,No
5887,4316-XCSLJ,No
5888,8610-WFCJF,No
5889,9693-XMUOB,No
5890,0383-CLDDA,No
5891,4905-JEFDW,No
5892,2709-UQGNP,No
5893,3549-ZTMNH,No
5894,7881-INRLC,No
5895,8033-ATFAS,No
5896,1635-NZATJ,No
5897,0562-HKHML,No
5898,8277-RVRSV,No
5899,9943-VSZUV,No
5900,0117-LFRMW,No
5901,6172-FECYY,No
5902,7054-ENNGU,No
5903,1455-HFBXA,No
5904,9402-CXWPL,No
5905,1628-BIZYP,Yes
5906,1965-AKTSX,Yes
5907,0082-LDZUE,Yes
5908,4786-UKSNZ,No
5909,5343-SGUBI,No
5910,0856-NAOES,No
5911,1976-AZZPJ,No
5912,7248-VZQLC,No
5913,6156-UZDLF,No
5914,3099-OONVS,No
5915,9500-WBGRP,No
5916,5183-KLYEM,No
5917,5144-PQCDZ,No
5918,8514-VZHEB,No
5919,6625-IUTTT,No
5920,9355-NPPFS,Yes
5921,0068-FIGTF,No
5922,5965-GGPRW,No
5923,8035-PWSEV,Yes
5924,2236-HILPA,No
5925,1840-BIUOG,No
5926,1356-MKYSK,No
5927,6080-LNESI,No
5928,1830-IPXVJ,No
5929,5828-DWPIL,No
5930,8398-TBIYD,No
5931,0011-IGKFF,Yes
5932,4192-GORJT,Yes
5933,6496-SLWHQ,Yes
5934,9912-GVSEQ,Yes
5935,2931-FSOHN,No
5936,9418-RUKPH,No
5937,5383-MMTWC,Yes
5938,9971-ZWPBF,No
5939,4712-AUQZO,No
5940,9711-FJTBX,No
5941,2908-ZTPNF,No
5942,7240-ETPTR,No
5943,2202-CUYXZ,Yes
5944,5995-OIGLP,No
5945,8421-WZOOW,No
5946,6261-RCVNS,No
5947,7951-QKZPL,No
5948,1414-YADCW,No
5949,8756-RDDLT,No
5950,2862-PFNIK,Yes
5951,5816-QVHRX,No
5952,4430-YHXGG,No
5953,6888-SBYAI,No
5954,7395-XWZOY,No
5955,7169-YWAMK,No
5956,3640-PHQXK,Yes
5957,6877-LGWXO,Yes
5958,6859-RKMZJ,No
5959,2729-VNVAP,No
5960,2957-JIRMN,No
5961,2049-BAFNW,Yes
5962,3842-QTGDL,No
5963,7163-OCEQI,No
5964,9782-LGXMC,No
5965,5975-BAICR,No
5966,8019-ENHXU,No
5967,5167-GBFRE,Yes
5968,9033-EOXWV,No
5969,4673-KKSLS,No
5970,4853-OITSN,Yes
5971,9800-OUIGR,No
5972,1324-NLTJE,No
5973,2324-EFHVG,No
5974,7094-MSZAO,No
5975,1522-VVDMG,Yes
5976,6907-CQGPN,No
5977,0780-XNZFN,No
5978,0239-OXEXL,No
5979,2675-IJRGJ,No
5980,7049-GKVZY,No
5981,8577-QSOCG,No
5982,3721-CNZHX,No
5983,0212-ISBBF,No
5984,9185-TQCVP,Yes
5985,3585-YNADK,No
5986,5271-DBYSJ,Yes
5987,1099-GODLO,No
5988,6828-HMKWP,No
5989,5567-WSELE,Yes
5990,1472-TNCWL,No
5991,8063-RJYNF,Yes
5992,0687-ZVTHB,No
5993,2080-GKCWQ,Yes
5994,9661-ACXBS,No
5995,2193-SFWQW,No
5996,5656-JAMLX,No
5997,3462-BJQQA,Yes
5998,0442-TDYUO,No
5999,6733-LRIZX,No
6000,9503-XJUME,No
6001,4367-NHWMM,Yes
6002,3727-RJMEO,Yes
6003,3779-OSWCF,No
6004,6736-DHUQI,No
6005,3915-ODIYG,No
6006,1360-RCYRT,No
6007,2724-FJDYW,No
6008,4451-RWASJ,No
6009,6646-VRFOL,Yes
6010,3460-TJBWI,No
6011,5917-HBSDW,No
6012,5685-IIXLY,Yes
6013,5671-UUNXD,No
6014,0956-ACVZC,No
6015,2325-NBPZG,No
6016,4250-ZBWLV,No
6017,4482-FTFFX,No
6018,8859-DZTGQ,No
6019,0440-MOGPM,No
6020,0020-JDNXP,No
6021,3752-CQSJI,No
6022,5025-GOOKI,No
6023,4698-KVLLG,No
6024,5095-AESKG,Yes
6025,2887-JPYLU,No
6026,4770-QAZXN,No
6027,4896-CPRPF,No
6028,1871-MOWRM,No
6029,9714-EDSUC,No
6030,2027-OAQQC,No
6031,0282-NVSJS,No
6032,9090-SGQXL,No
6033,6595-YGXIT,Yes
6034,7353-YOWFP,No
6035,9835-ZIITK,No
6036,8008-ESFLK,No
6037,7537-CBQUZ,No
6038,1555-DJEQW,No
6039,5649-TJHOV,No
6040,0519-XUZJU,Yes
6041,3363-EWLGO,No
6042,4750-UKWJK,No
6043,6338-AVWCY,No
6044,1689-YQBYY,Yes
6045,4487-ZYJZK,No
6046,2959-FENLU,Yes
6047,0708-LGSMF,No
6048,9253-QXKBE,Yes
6049,7634-HLQJR,No
6050,0487-RPVUM,No
6051,4079-ULGFR,No
6052,2516-XSJKX,No
6053,0057-QBUQH,No
6054,9445-SZLCH,No
6055,6599-SFQVE,No
6056,8331-ZXFOE,No
6057,4003-FUSHP,No
6058,0356-ERHVT,No
6059,7325-ENZFI,No
6060,4884-ZTHVF,Yes
6061,3920-HIHMQ,No
6062,3055-OYMSE,No
6063,0613-WUXUM,No
6064,7568-PODML,Yes
6065,4458-KVRBJ,No
6066,5349-IECLD,Yes
6067,1397-XKKWR,No
6068,3945-GFWQL,No
6069,8097-OMULG,No
6070,6013-BHCAW,No
6071,0401-WDBXM,No
6072,3387-PLKUI,No
6073,6096-EGVTU,No
6074,3797-VTIDR,Yes
6075,5081-NWSUP,No
6076,2580-ATZSQ,No
6077,8085-MSNLK,No
6078,9691-HKOVS,No
6079,9881-VCZEP,No
6080,9526-BIHHD,Yes
6081,8757-TFHHJ,No
6082,4523-WXCEF,No
6083,1468-DEFNC,No
6084,5119-KEPFY,No
6085,8364-TRMMK,No
6086,0916-KNFAJ,No
6087,8319-QBEHW,No
6088,3063-QFSZL,Yes
6089,8775-LHDJH,Yes
6090,9625-QNLUX,No
6091,3097-NQYSN,Yes
6092,4024-CSNBY,No
6093,7110-BDTWG,No
6094,7493-GVFIO,No
6095,0690-SRQID,No
6096,9605-WGJVW,Yes
6097,9114-DPSIA,No
6098,4700-UBQMV,No
6099,7711-GQBZC,No
6100,3565-UNOCC,Yes
6101,4627-MIHJH,No
6102,9795-NREXC,No
6103,8573-CGOCC,No
6104,7356-AYNJP,No
6105,9249-FXSCK,No
6106,5493-SDRDQ,No
6107,6286-SUUWT,Yes
6108,4819-HJPIW,No
6109,8654-DHAOW,No
6110,5438-QMDDL,No
6111,9812-GHVRI,No
6112,5553-AOINX,No
6113,1228-ZLNBX,No
6114,4226-KKDON,No
6115,3831-YCPUO,No
6116,7445-WMRBW,No
6117,3308-DGHKL,No
6118,9924-JPRMC,No
6119,0080-EMYVY,No
6120,6218-KNUBD,No
6121,7337-CINUD,No
6122,7609-NRNCA,No
6123,0623-EJQEG,No
6124,7153-CHRBV,No
6125,0871-URUWO,Yes
6126,9190-MFJLN,No
6127,6198-PNNSZ,No
6128,3317-VLGQT,Yes
6129,4132-POCZS,No
6130,5614-DNZCE,No
6131,1095-JUDTC,No
6132,3896-RCYYE,No
6133,9638-JIQYA,Yes
6134,3258-SANFR,No
6135,3726-TBHQT,No
6136,3190-ITQXP,No
6137,0870-VEMYL,No
6138,4833-QTJNO,No
6139,3039-MJSLN,No
6140,0178-CIIKR,No
6141,5385-SUIRI,No
6142,3982-XWFZQ,No
6143,5774-QPLTF,No
6144,2322-VCZHZ,No
6145,5010-IPEAQ,No
6146,4009-ALQFH,Yes
6147,6383-ZTSIW,No
6148,8990-YOZLV,No
6149,3069-SSVSN,No
6150,5222-IMUKT,No
6151,3627-FCRDW,Yes
6152,7562-GSUHK,No
6153,6685-XSHHU,No
6154,8901-UPRHR,No
6155,4903-UYAVB,No
6156,0118-JPNOY,No
6157,6776-TLWOI,No
6158,3845-FXCYS,No
6159,5857-XRECV,No
6160,0725-CXOTM,No
6161,4343-EJVQB,No
6162,9000-PLFUZ,No
6163,3427-GGZZI,Yes
6164,7779-ORAEL,No
6165,0644-OQMDK,Yes
6166,4077-CROMM,Yes
6167,3154-CFSZG,No
6168,2868-MZAGQ,Yes
6169,4847-QNOKA,Yes
6170,2220-IAHLS,No
6171,1658-XUHBX,No
6172,6379-RXJRQ,No
6173,2378-HTWFW,No
6174,8650-RHRKE,Yes
6175,4377-VDHYI,No
6176,0475-RIJEP,No
6177,1260-TTRXI,Yes
6178,3719-TDVQB,No
6179,6328-ZPBGN,Yes
6180,0201-MIBOL,No
6181,4937-QPZPO,No
6182,2925-VDZHY,No
6183,6981-TDRFT,No
6184,3413-CSSTH,No
6185,8033-VCZGH,No
6186,4789-KWMXN,No
6187,0224-NIJLP,No
6188,7542-CYDDM,No
6189,4718-WXBGI,No
6190,2867-UIMSS,Yes
6191,8495-PRWFH,No
6192,0439-IFYUN,No
6193,5716-LIBJC,No
6194,2868-LLSKM,No
6195,8111-RKSPX,Yes
6196,2988-QRAJY,No
6197,1585-MQSSU,No
6198,0071-NDAFP,No
6199,2856-NNASM,No
6200,7328-ZJAJO,No
6201,6458-CYIDZ,No
6202,8559-CIZFV,No
6203,1090-PYKCI,No
6204,3058-WQDRE,No
6205,7547-EKNFS,No
6206,2279-AXJJK,No
6207,6769-DYBQN,No
6208,0909-SELIE,No
6209,3417-TSCIC,No
6210,1042-HFUCW,No
6211,4439-JMPMT,Yes
6212,6537-OTKMY,No
6213,8999-EXMNO,No
6214,6725-TPKJO,No
6215,2446-BEGGB,Yes
6216,7162-WPHPM,No
6217,1599-MMYRQ,No
6218,8821-KVZKQ,No
6219,1496-GGSUK,Yes
6220,6434-TTGJP,No
6221,0042-JVWOJ,No
6222,0130-SXOUN,No
6223,2575-GFSOE,Yes
6224,2330-PQGDQ,No
6225,1452-UZOSF,No
6226,2097-YVPKN,No
6227,2842-JTCCU,Yes
6228,8597-CTXVJ,No
6229,6631-HMANX,No
6230,9962-BFPDU,Yes
6231,3296-SILRA,Yes
6232,9681-OXGVC,Yes
6233,6394-HHHZM,No
6234,5995-LFTLE,No
6235,5180-UCIIQ,No
6236,1932-UEDCX,No
6237,7153-OANIO,Yes
6238,5188-HGMLP,No
6239,0665-XHDJU,No
6240,6521-YYTYI,Yes
6241,8878-HMWBV,Yes
6242,8265-HKSOW,No
6243,3544-FBCAS,No
6244,5331-RGMTT,No
6245,4759-PXTAN,No
6246,7054-DMVAS,No
6247,3428-MMGUB,No
6248,6549-BTYPG,No
6249,7823-JSOAG,Yes
6250,3705-RHRFR,No
6251,9374-YOLBJ,No
6252,9074-KGVOX,No
6253,6128-DAFVY,No
6254,9933-QRGTX,No
6255,4476-OSWTN,No
6256,3751-KTZEL,Yes
6257,1977-STDKI,Yes
6258,5066-GFJMM,No
6259,2661-GKBTK,No
6260,0458-HEUZG,No
6261,7268-WNTCP,No
6262,0824-VWDPO,No
6263,8409-WQJUX,No
6264,2578-JQPHZ,No
6265,3278-FSIXX,Yes
6266,5813-UECBU,No
6267,0328-GRPMV,Yes
6268,9746-UGFAC,No
6269,2946-KIQSP,No
6270,0625-AFOHS,No
6271,6726-WEXXK,No
6272,4636-OLWOE,No
6273,4342-HENTK,Yes
6274,4685-ERGHK,No
6275,0885-HMGPY,No
6276,5003-OKNNK,No
6277,4195-SMMNX,No
6278,7208-PSIHR,No
6279,4012-ZTHBR,No
6280,0489-WMEMG,No
6281,7435-ZNUYY,No
6282,1354-YZFNB,No
6283,6956-SMUCM,Yes
6284,2985-FMWYF,Yes
6285,2812-ENYMO,No
6286,2717-HVIZY,No
6287,3223-WZWJM,Yes
6288,3422-GALYP,Yes
6289,9053-JZFKV,No
6290,2530-ENDWQ,No
6291,2890-WFBHU,No
6292,0327-WFZSY,No
6293,7977-HXJKU,No
6294,6615-ZGEDR,No
6295,7033-CLAMM,No
6296,4023-RTIQM,No
6297,0864-FVJNJ,No
6298,7356-IWLFW,No
6299,9541-PWTWO,No
6300,3967-VQOGC,No
6301,7872-RDDLZ,No
6302,9250-WYPLL,Yes
6303,6308-CQRBU,No
6304,2754-XBHTB,Yes
6305,1597-LHYNC,Yes
6306,0186-CAERR,No
6307,3043-SUDUA,No
6308,5442-BHQNG,Yes
6309,2169-RRLFW,No
6310,5872-OEQNH,No
6311,3162-KKZXO,No
6312,7055-VKGDA,No
6313,0754-UKWQP,Yes
6314,8873-GLDMH,Yes
6315,5696-JVVQY,No
6316,8946-BFWSG,No
6317,7493-TPUWZ,Yes
6318,0547-HURJB,No
6319,8904-OPDCK,No
6320,8845-LWKGE,No
6321,1577-HKTFG,No
6322,8752-STIVR,Yes
6323,0691-NIKRI,No
6324,5022-JNQEQ,No
6325,4558-FANTW,Yes
6326,3249-VHRIP,No
6327,3736-BLEPA,No
6328,4701-LKOZD,No
6329,6603-QWSPR,No
6330,9921-QFQUL,No
6331,1929-ZCBHE,No
6332,4378-MYPGO,No
6333,8651-ENBZX,No
6334,4129-LYCOI,No
6335,7798-JVXYM,No
6336,8647-SDTWQ,No
6337,2696-ECXKC,No
6338,2081-KJSQF,No
6339,7623-TRNQN,Yes
6340,3323-CPBWR,No
6341,9330-IJWIO,Yes
6342,3384-CTMSF,Yes
6343,0902-RFHOF,No
6344,9286-DOJGF,No
6345,6048-QBXKL,No
6346,9661-MHUMO,Yes
6347,7718-RXDGG,No
6348,1025-FALIX,No
6349,3451-VAWLI,No
6350,3407-QGWLG,No
6351,1842-EZJMK,No
6352,2347-WKKAE,No
6353,8735-DCXNF,No
6354,3214-IYUUQ,No
6355,1936-UAFEH,No
6356,3587-PMCOY,No
6357,8079-XRJRS,No
6358,1027-LKKQQ,No
6359,7148-XZPHA,No
6360,8073-IJDCM,No
6361,5309-TAIKL,No
6362,6856-RAURS,Yes
6363,8778-LMWTJ,No
6364,9717-IOAAF,No
6365,8884-ADFVN,Yes
6366,2845-KDHVX,No
6367,0848-SOMKO,No
6368,2720-WGKHP,Yes
6369,6734-FQAJX,No
6370,2869-ADAWR,No
6371,1535-VTJOQ,No
6372,6368-TZZDT,No
6373,0943-ZQPXH,No
6374,1293-BSEUN,No
6375,9894-EZEWG,Yes
6376,1302-TPUBN,No
6377,7851-FLGGQ,Yes
6378,0637-UBJRP,No
6379,0940-OUQEC,Yes
6380,2378-VTKDH,No
6381,0927-CNGRH,No
6382,8608-OZTLB,No
6383,2335-GSODA,No
6384,1952-DVVSW,No
6385,0702-PGIBZ,Yes
6386,6656-GULJQ,No
6387,9853-JFZDU,No
6388,1963-VAUKV,No
6389,3777-XROBG,No
6390,6994-FGRHH,No
6391,4000-VGMQP,No
6392,3999-WRNGR,No
6393,3466-RITXD,No
6394,2680-XKKNJ,No
6395,3058-HJCUY,No
6396,2974-GGUXS,No
6397,7994-XIRTR,No
6398,3259-FDWOY,No
6399,2101-RANCD,No
6400,7921-BEPCI,No
6401,0807-ZABDG,No
6402,8510-TMWYB,No
6403,3258-ZKPAI,No
6404,1428-IEDPR,No
6405,5298-GSTLM,No
6406,4450-YOOHP,No
6407,6728-CZFEI,No
6408,5748-RNCJT,No
6409,3653-NCRDJ,No
6410,6121-TNHBO,No
6411,5119-NZPTV,Yes
6412,6519-ZHPXP,No
6413,7739-LAXOG,No
6414,3472-QPRCH,No
6415,8224-UAXBZ,No
6416,9610-WCESF,No
6417,9776-CLUJA,No
6418,2486-WYVVE,No
6419,3865-ZYKAD,No
6420,1422-DGUBX,No
6421,2999-AANRQ,No
6422,8668-KNZTI,No
6423,0480-KYJVA,No
6424,6034-ZRYCV,No
6425,9746-YKGXB,No
6426,3926-YZVVX,No
6427,6000-UKLWI,No
6428,2079-FBMZK,No
6429,6332-FBZRI,No
6430,2096-XOTMO,No
6431,3266-FTKHB,No
6432,8221-EQDGL,No
6433,2346-LOCWC,No
6434,6608-QQLVK,Yes
6435,0298-XACET,No
6436,7560-QJAVJ,No
6437,2995-YWTCD,No
6438,3551-HUAZH,Yes
6439,9137-UIYPG,No
6440,2809-ZMYOQ,Yes
6441,5084-OOVCJ,No
6442,0254-WWRKD,No
6443,7727-SHVZV,No
6444,6302-JGYRJ,No
6445,5339-PXDVH,Yes
6446,2205-LPVGL,No
6447,8782-NUUOL,No
6448,3685-YLCMQ,No
6449,7601-WFVZV,No
6450,4609-KNNWG,No
6451,4868-AADLV,No
6452,9529-OFXHY,No
6453,8634-MPHTR,Yes
6454,2669-QVCRG,No
6455,2478-EEWWM,No
6456,9174-IHETN,No
6457,2233-TXSIU,No
6458,9644-UMGQA,No
6459,3256-EZDBI,No
6460,8761-NSOBC,No
6461,0419-YAAPX,No
6462,8413-VONUO,Yes
6463,0872-CASZJ,No
6464,4726-DLWQN,No
6465,8164-OCKUJ,No
6466,3094-JOJAI,No
6467,9494-MRNYX,Yes
6468,2599-CZABP,No
6469,7945-PRBVF,No
6470,4544-RXFMG,No
6471,0859-YGKFW,No
6472,1150-FTQGN,No
6473,9223-UCPVT,Yes
6474,7196-LIWRH,No
6475,5448-VWNAM,No
6476,1177-XZBJL,No
6477,3518-FSTWG,No
6478,9330-VOFSZ,No
6479,4351-QLCSU,Yes
6480,0939-EREMR,No
6481,9389-ACWBI,Yes
6482,5419-JPRRN,Yes
6483,3644-QXEHN,Yes
6484,2911-IJORQ,No
6485,5921-NGYRH,No
6486,2100-BDNSN,No
6487,5998-DZLYR,No
6488,0488-GSLFR,Yes
6489,9318-NKNFC,No
6490,3985-HOYPM,No
6491,9728-FTTVZ,Yes
6492,9548-LERKT,No
6493,6576-FBXOJ,No
6494,4310-KEDTB,No
6495,7254-IQWOZ,Yes
6496,2474-BRUCM,No
6497,4062-HBMOS,Yes
6498,0742-NXBGR,Yes
6499,2676-ISHSF,No
6500,9236-NDUCW,No
6501,4753-PADAS,No
6502,6103-QCKFX,No
6503,7781-EWARA,No
6504,6110-OHIHY,Yes
6505,7018-FPXHH,No
6506,5889-LFOLL,Yes
6507,5708-EVONK,No
6508,8708-XPXHZ,Yes
6509,0616-ATFGB,Yes
6510,0572-ZJKLT,No
6511,5135-RDDQL,No
6512,1353-LJWEM,No
6513,1794-SWWKL,No
6514,6166-YIPFO,No
6515,7016-BPGEU,No
6516,6876-ADESB,Yes
6517,9332-GYWLO,No
6518,1963-SVUCV,Yes
6519,4184-VODJZ,No
6520,0220-EBGCE,Yes
6521,1092-WPIVQ,No
6522,7233-IOQNP,No
6523,2834-JKOOW,No
6524,2754-VDLTR,Yes
6525,2400-FEQME,No
6526,3190-XFANI,No
6527,7551-DACSP,No
6528,4957-SREEC,No
6529,7235-NXZCP,Yes
6530,0230-UBYPQ,No
6531,4923-ADWXJ,No
6532,1763-KUAAW,No
6533,1104-TNLZA,No
6534,5195-KPUNQ,No
6535,0520-FDVVT,No
6536,3439-GVUSX,Yes
6537,1444-VVSGW,No
6538,5712-PTIWW,Yes
6539,5949-HGVJL,No
6540,5203-XEHAX,No
6541,1635-HDGFT,No
6542,3315-TOTBP,Yes
6543,8050-XGRVL,No
6544,6661-HBGWL,Yes
6545,1518-VOWAV,No
6546,9828-QHFBK,No
6547,3908-MKIMJ,No
6548,5012-YSPJJ,No
6549,5909-ECHUI,Yes
6550,1309-BXVOQ,Yes
6551,6728-VOIFY,No
6552,9317-WZPGV,Yes
6553,4891-NLUBA,No
6554,2856-HYAPG,Yes
6555,8969-PRHFK,No
6556,0661-KQHNK,No
6557,8709-KRDVL,No
6558,4488-PSYCG,No
6559,1427-VERSM,No
6560,9801-NOSHQ,No
6561,6339-YPSAH,Yes
6562,3621-CEOVK,Yes
6563,6906-ANDWJ,Yes
6564,2159-TURXX,No
6565,1548-FEHVL,No
6566,3795-CAWEX,No
6567,6215-NQCPY,Yes
6568,5647-URDKA,No
6569,2229-DPMBI,No
6570,9626-WEQRM,No
6571,2188-SXWVT,No
6572,6258-PVZWJ,No
6573,1094-BKOSX,No
6574,6969-MVBAI,Yes
6575,2978-XXSOG,No
6576,2342-CKIAO,No
6577,6953-PBDIN,No
6578,3898-BSJYF,No
6579,3938-YFPXD,No
6580,7696-AMHOD,No
6581,2453-SAFNS,No
6582,9558-IHEZX,No
6583,9617-UDPEU,No
6584,6340-DACFT,No
6585,4955-VCWBI,No
6586,6813-GZQCG,No
6587,7426-GSWPO,No
6588,3389-KTRXV,No
6589,3118-UHVVQ,No
6590,1031-IIDEO,Yes
6591,5832-XKAES,Yes
6592,3205-MXZRA,No
6593,4701-AHWMW,No
6594,8317-BVKSO,No
6595,5702-KVQRD,No
6596,0083-PIVIK,No
6597,9210-IAHGH,No
6598,6169-PGNCD,No
6599,0023-XUOPT,Yes
6600,4592-IWTJI,No
6601,4909-JOUPP,No
6602,4657-FWVFY,No
6603,2257-BOVXD,No
6604,7729-JTEEC,Yes
6605,7632-MNYOY,No
6606,6518-LGAOV,No
6607,7242-QZLXF,Yes
6608,4576-CSAJH,No
6609,1000-AJSLD,Yes
6610,9696-RMYBA,Yes
6611,8690-UPCZI,No
6612,1062-LHZOD,Yes
6613,9770-LXDBK,No
6614,4086-WITJG,No
6615,8344-WFMFH,No
6616,9600-NAXZN,Yes
6617,8822-KNBHV,No
6618,8404-FYDIB,No
6619,2791-SFVEW,No
6620,6457-USBER,Yes
6621,6762-NSODU,No
6622,4662-EKDPQ,Yes
6623,9248-OJYKK,Yes
6624,9888-ZCUMM,No
6625,3398-FSHON,Yes
6626,3319-DWOEP,Yes
6627,1074-WVEVG,No
6628,9979-RGMZT,No
6629,6437-UDQJM,No
6630,1226-IENZN,Yes
6631,2108-GLPQB,No
6632,9259-PACGQ,No
6633,4415-IJZTP,Yes
6634,1465-VINDH,Yes
6635,5474-LAMUQ,No
6636,3468-DRVQJ,No
6637,1122-YJBCS,No
6638,4990-ALDGW,No
6639,4816-OKWNX,No
6640,3315-IKYZQ,No
6641,2810-FTLEM,No
6642,4747-LCAQL,No
6643,3411-WLRSQ,Yes
6644,0898-XCGTF,No
6645,8006-PYCSW,No
6646,8249-THVEC,No
6647,8722-PRFDV,No
6648,2164-SOQXL,No
6649,4020-KIUDI,No
6650,5850-BDWCY,No
6651,2038-YSEZE,No
6652,0827-ITJPH,No
6653,8799-OXZMD,No
6654,1925-TIBLE,Yes
6655,1705-GUHPV,No
6656,4779-ZGICK,No
6657,0048-PIHNL,No
6658,0818-OCPZO,Yes
6659,3967-KXAPS,No
6660,1447-GIQMR,Yes
6661,3704-IEAXF,No
6662,6810-VCAEX,No
6663,0674-EYYZV,Yes
6664,4480-MBMLB,No
6665,1395-OFUWC,No
6666,0822-QGCXA,No
6667,0872-NXJYS,Yes
6668,2832-KJCRD,No
6669,3588-WSTTJ,Yes
6670,4075-WKNIU,error occurred
6671,5090-EMGTC,No
6672,2346-CZYIL,No
6673,3798-EPWRR,Yes
6674,6258-NGCNG,No
6675,4186-ZBUEW,No
6676,5274-XHAKY,No
6677,1442-BQPVU,No
6678,3978-YNKDD,No
6679,4940-KHCWD,No
6680,9412-ARGBX,No
6681,1389-CXMLU,Yes
6682,9589-ABEPT,No
6683,9388-ZEYVT,No
6684,0305-SQECB,No
6685,7605-SNLQG,No
6686,4670-TABXH,No
6687,5561-NWEVX,Yes
6688,0064-SUDOG,No
6689,8561-NMTBD,No
6690,5161-XEUVX,No
6691,8292-FRFZQ,No
6692,8591-NXRCV,No
6693,7895-VONWT,No
6694,4526-RMTLL,No
6695,6253-GNHWH,No
6696,4566-NECEV,Yes
6697,8080-POTJR,No
6698,6906-MPARY,No
6699,3662-FXJFO,No
6700,8107-RZLNV,No
6701,0516-OOHAR,No
6702,2027-CWDNU,No
6703,2737-WFVYW,Yes
6704,9912-OMZDS,No
6705,3733-ZEECP,No
6706,7878-RTCZG,No
6707,2452-MRMZF,No
6708,2272-QAGFO,Yes
6709,7103-IPXPJ,No
6710,4342-HFXWS,No
6711,3545-CNWRG,No
6712,1785-BPHTP,Yes
6713,4989-LIXVT,No
6714,7315-WYOAW,Yes
6715,1173-XZPYF,Yes
6716,9850-OWRHQ,Yes
6717,3768-NLUBH,No
6718,8676-TRMJS,Yes
6719,2509-TFPJU,No
6720,9530-GRMJG,No
6721,6898-RBTLU,No
6722,5481-NTDOH,No
6723,2068-WWXQZ,No
6724,7359-SSBJK,No
6725,2061-VVFST,No
6726,0685-MLYYM,Yes
6727,0749-IRGQE,No
6728,2380-DAMQP,No
6729,2256-YLYLP,No
6730,1272-ILHFG,No
6731,0164-XAIRP,No
6732,5666-CYCYZ,No
6733,4011-ARPHK,No
6734,8182-PNAGI,No
6735,6365-HITVU,No
6736,7558-IMLMT,No
6737,9488-FYQAU,No
6738,3590-TCXTB,No
6739,6994-KERXL,No
6740,7957-RYHQD,No
6741,2180-DXNEG,Yes
6742,1960-UOTYM,No
6743,2740-JFBOK,No
6744,6500-JVEGC,No
6745,5515-AKOAJ,No
6746,8976-OQHGT,No
6747,5245-VDBUR,No
6748,6230-BSUXY,Yes
6749,8469-SNFFH,No
6750,2144-ESWKO,No
6751,1241-FPMOF,No
6752,9928-BZVLZ,No
6753,4114-QMKVN,No
6754,2775-SEFEE,error occurred
6755,9003-CPATH,No
6756,1754-GKYPY,No
6757,5294-CDGWY,No
6758,7956-XQWGU,No
6759,1591-MQJTP,No
6760,5295-PCJOO,No
6761,2369-FEVNO,Yes
6762,9863-JZAIC,No
6763,7471-MQPOS,No
6764,7660-HDPJV,Yes
6765,5115-SQAAU,No
6766,9845-QOMAD,No
6767,7672-VFMXZ,No
6768,9739-JLPQJ,No
6769,9916-AYHTC,No
6770,3855-ONCAR,Yes
6771,1488-SYSFC,No
6772,7931-PXHFC,No
6773,3990-QYKBE,Yes
6774,0970-QXPXW,No
6775,3259-KNMRR,No
6776,6120-RJKLU,No
6777,9572-WUKSB,Yes
6778,5893-KCLGT,No
6779,0076-LVEPS,No
6780,3640-JQGJG,No
6781,4919-MOAVT,Yes
6782,1596-OQSPS,No
6783,9867-XOBQA,No
6784,9546-KDTRB,No
6785,3090-HAWSU,No
6786,9820-RMCQV,No
6787,3174-RKMOW,No
6788,1760-CAZHT,No
6789,7839-QRKXN,No
6790,8441-SHIPE,No
6791,5204-QZXPU,No
6792,4597-ELFTS,No
6793,1320-GVNHT,No
6794,1047-RNXZV,No
6795,3541-ZNUHK,No
6796,8450-JOVAH,No
6797,8725-JEDFD,No
6798,7562-UXTPG,No
6799,8071-SBTRN,No
6800,1113-IUJYX,No
6801,6668-CNMFP,No
6802,5626-MGTUK,No
6803,5681-LLOEI,No
6804,8212-DJRCH,No
6805,4323-OHFOW,No
6806,4933-BSAIP,No
6807,2030-BTZRO,No
6808,1116-DXXDF,No
6809,9274-CNFMO,Yes
6810,7758-XKCBS,No
6811,8992-JQYUN,Yes
6812,6563-VNPMN,No
6813,0617-AQNWT,No
6814,2267-WTPYD,No
6815,0270-THENM,No
6816,2446-PLQVO,Yes
6817,4707-MAXGU,No
6818,2710-WYVXG,No
6819,3005-NFMTA,No
